,wav_filename,wav_filesize,transcript,common_part,region,duration,duration_seconds,filename,chirp_wer,Deepgram_wer,googleSTT_wer,whisper_wer,seamless_wer
2068,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400092(318).wav,341292,dus uhm fien afz allee de kinderen afzetten op hun uh groepjes,400092,limburg,0 days 00:00:06,6.0,fv400092(318),0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334
2069,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400315(021).wav,731244,want dat zal waarschijnlijk dus een gerechtelijk staartje krijgen zoiets h maar krijg het als ouder maar aan de hand dus dat ze uw eigen meubels komen opschrijven en desnoods meenemen omdat ge ne zoon hebt die zoiets aan de hand heeft,400315,limburg,0 days 00:00:06,6.0,fv400315(021),0.3333333333333333,0.5476190476190477,0.4523809523809524,0.6190476190476191,0.40476190476190477
2070,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400751(032).wav,452140,en dat waren een een dertigtal liederen want dat was een avondvullend programma met een pauze d'rtussen en 't einde waren twee brugse liedjes,400751,west_vlaams,0 days 00:00:06,6.0,fv400751(032),0.20833333333333334,0.5416666666666666,0.4166666666666667,0.5833333333333334,0.5
2071,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400099(084).wav,290988,nu hadden wij toch halveling gezegd van die klekes voor de bruidskinnekes zelf te laten maken h,400099,vlaams_brab,0 days 00:00:06,6.0,fv400099(084),0.29411764705882354,0.5294117647058824,0.7647058823529411,0.4117647058823529,0.5294117647058824
2072,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400385(010).wav,476716,ja ja maar in de week d'rachter moet ik enkel maar maandag en dinsdag lesgeven zo,400385,vlaams_brab,0 days 00:00:06,6.0,fv400385(010),0.375,1.0,0.75,0.5,0.875
2073,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400778(091).wav,552108,en uh wij hebben vorig semester ook wel iets van van kotfeestjes gedaan en zo maar wij hebben tien euro gegeven,400778,west_vlaams,0 days 00:00:06,6.0,fv400778(091),0.23809523809523808,0.42857142857142855,0.5714285714285714,0.38095238095238093,0.3333333333333333
2074,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400817(018).wav,586988,ik zeg als ik ooit uh mij moest settelen dan dan ja dat was ik denk eerst wel efkes samenwonen maar trouwen wou ik toch wel,400817,limburg,0 days 00:00:06,6.0,fv400817(018),0.2692307692307692,0.6153846153846154,0.4230769230769231,0.5769230769230769,0.5384615384615384
2075,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400789(037).wav,357164,en uh ik ben ja u weet ik ben nog maar thuisgekomen van van cambodja,400789,oost_vlaams,0 days 00:00:06,6.0,fv400789(037),0.4,0.5333333333333333,0.4,0.6666666666666666,0.4666666666666667
2076,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400510(020).wav,473644,en ja dat stamhoofd vraagt van ja waarom lach je gij nu zo zegt ie ja 'k zie die hollander daar afkomen met honderd kokosnoten,400510,limburg,0 days 00:00:06,6.0,fv400510(020),0.4,0.56,0.64,0.64,0.52
2077,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400219(048).wav,432108,en uh daar hebben ze dan met ons straat een proces tegen gevoerd en uh is er niet van gekomen,400219,vlaams_brab,0 days 00:00:06,6.0,fv400219(048),0.35,0.6,0.65,0.6,0.6
2078,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400485(089).wav,383980,uhm 't was in zo de f free taxfree in ne winkel zo,400485,vlaams_brab,0 days 00:00:06,6.0,fv400485(089),0.6153846153846154,1.0,0.6153846153846154,0.7692307692307693,0.9230769230769231
2079,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400235(073).wav,613420,ja zou 't niet druk zijn paasvakantie,400235,limburg,0 days 00:00:06,6.0,fv400235(073),0.8571428571428571,1.1428571428571428,0.8571428571428571,1.2857142857142858,0.5714285714285714
2080,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400098(235).wav,397676,in plaats van tapis-plain ja want deze ligt er nu tien jaar in en die is toch al zo vuil,400098,vlaams_brab,0 days 00:00:06,6.0,fv400098(235),0.1,0.25,0.25,0.35,0.3
2081,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400251(044).wav,583916,dus ze hebben dus via subsidies van 't ministerie van ja onderwijs zeker is dat h hebben zij een zaal een auditiezaal gezet voor de muziekschool,400251,oost_vlaams,0 days 00:00:06,6.0,fv400251(044),0.07692307692307693,0.38461538461538464,0.34615384615384615,0.38461538461538464,0.38461538461538464
2082,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400557(012).wav,508396,anders allee ja gelijk dieter of zo h da 's uw nog altijd uwe leeftijd kun je nog allee ja over dezelfde dingen wat babbelen,400557,oost_vlaams,0 days 00:00:06,6.0,fv400557(012),0.48,0.56,0.52,0.64,0.52
2083,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400072(044).wav,349804,en die ene had een uh een tongpiercing en die andere een navelpiercing,400072,vlaams_brab,0 days 00:00:06,6.0,fv400072(044),0.07692307692307693,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.3076923076923077
2084,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400323(032).wav,657068,uhm als kind was ik eigenlijk al altijd supporter van ofwel ne russischese ne russische ja wielrenner of ja om 't even welke sport eigenlijk,400323,west_vlaams,0 days 00:00:06,6.0,fv400323(032),0.36,0.52,0.4,0.64,0.6
2085,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400372(025).wav,547180,neon is n e en niet parkeren n p vlaamse striptekenaar is sleen,400372,vlaams_brab,0 days 00:00:06,6.0,fv400372(025),0.38461538461538464,0.5384615384615384,0.6153846153846154,1.0,0.38461538461538464
2086,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400182(062).wav,276204,ah 'k zit niet goed en hoe is 't met de russen,400182,vlaams_brab,0 days 00:00:06,6.0,fv400182(062),0.5,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666
2087,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400426(028).wav,311596,dinge zei op de fuif tegen mij hilde ja en nu nog ne goeie volwassen begeleider,400426,oost_vlaams,0 days 00:00:06,6.0,fv400426(028),0.3125,0.4375,0.625,0.5,0.4375
2088,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400305(048).wav,444396,ik moet eigenlijk zeggen dat er een voor mij wat mij betreft dora kijk 'ns efkes naar dat boek daar dat 'k heb gekocht,400305,vlaams_brab,0 days 00:00:06,6.0,fv400305(048),0.2916666666666667,0.375,0.5416666666666666,0.4166666666666667,0.75
2089,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400635(005).wav,451884,op lange termijn zou dat natuurlijk wel kunnen maar dan hebt ge dan hebt ge 't uhm het openbaar leven anders georganiseerd h,400635,limburg,0 days 00:00:06,6.0,fv400635(005),0.30434782608695654,0.5652173913043478,0.43478260869565216,0.4782608695652174,0.5217391304347826
2090,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400099(076).wav,626796,een eerste jaar beroeps h een eerste jaar b h en uhm als ge uw getuigschrift wel haalt maar ge wilt dat gaan doen dan moet de een advies krijgen,400099,vlaams_brab,0 days 00:00:06,6.0,fv400099(076),0.36666666666666664,0.6333333333333333,0.6333333333333333,0.5666666666666667,0.7333333333333333
2091,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400353(100).wav,326380,en da 's ook goed gelukt nog ne keer in uhm in versailles,400353,vlaams_brab,0 days 00:00:06,6.0,fv400353(100),0.38461538461538464,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6923076923076923
2092,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400235(079).wav,660332,maar ik heb zo wel zin ook om eventueel zo maar dat gaat niet omdat we dan naar gent zo lijk die foto's gaan bekijken maar dan moeten we terug en da 's een beetje te veel ommetoer,400235,limburg,0 days 00:00:06,6.0,fv400235(079),0.2894736842105263,0.3684210526315789,0.3157894736842105,0.5789473684210527,0.47368421052631576
2093,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400311(064).wav,433516,omdat ze inderdaad uh vrije tijd hebben de luxe van h van het rijke leven,400311,vlaams_brab,0 days 00:00:06,6.0,fv400311(064),0.26666666666666666,0.4,0.13333333333333333,0.4,0.4
2094,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400303(065).wav,423596,ik heb mijn jaren h dus kan ik uh met pensioen gaan h en ik heb volledig pensioen,400303,limburg,0 days 00:00:06,6.0,fv400303(065),0.16666666666666666,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.5
2095,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400297(049).wav,343148,maar nu denkt men daar natuurlijk v anders over dan wel twintig jaar geleden zou ik zeggen h,400297,limburg,0 days 00:00:06,6.0,fv400297(049),0.2777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889
2096,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400191(010).wav,934828,nu ja en d'r komt een nieuwe aanvraag en m'n broer is ertegen omdat uhm omdat hij denkt dat er geluidsoverlast gaat zijn van het laden en lossen van vrachtwagens en van de koelinstallaties die ook 's nachts draaien,400191,oost_vlaams,0 days 00:00:06,6.0,fv400191(010),0.1794871794871795,0.3333333333333333,0.3333333333333333,0.28205128205128205,0.23076923076923078
2097,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400512(102).wav,336108,ja hoe zie jij zo jezelf binnen tien jaar,400512,limburg,0 days 00:00:06,6.0,fv400512(102),0.2222222222222222,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.8888888888888888
2098,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400304(029).wav,689964,maar van den andere kant ja als je een reis geboekt hebt dan moet ge de verplichtingen ook nakomen ook h,400304,limburg,0 days 00:00:06,6.0,fv400304(029),0.19047619047619047,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855
2099,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400386(018).wav,343660,ja want dat heeft niemand tegen ons gezegd,400386,vlaams_brab,0 days 00:00:06,6.0,fv400386(018),0.0,0.5,0.25,0.5,0.5
2100,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400635(083).wav,269160,cvp is uit mekaar aan 't vallen met in twee groepen,400635,limburg,0 days 00:00:06,6.0,fv400635(083),0.18181818181818182,0.5454545454545454,0.18181818181818182,0.6363636363636364,1.3636363636363635
2101,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400321(013).wav,346668,en dan daarna was er in de kring een uh rijkelijk gevulde receptie dacht ik,400321,west_vlaams,0 days 00:00:06,6.0,fv400321(013),0.06666666666666667,0.26666666666666666,0.2,0.4,0.4
2102,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400397(107).wav,462636,'k heb het wel getransponeerd naar de ge- en gijvorm ja en waarom uh de spreektaal,400397,west_vlaams,0 days 00:00:06,6.0,fv400397(107),0.3125,0.8125,0.5,0.5,0.625
2103,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400764(064).wav,389420,en zo komen d'r zes studenten en om tien uur is die groep van zes studenten zit erop dus dan komen daar komt daar weer ne groep van zes studenten,400764,vlaams_brab,0 days 00:00:06,6.0,fv400764(064),0.1,0.36666666666666664,0.3,0.4666666666666667,0.3333333333333333
2104,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400711(033).wav,590188,en dat dat moesten we dus uhm 'k heb daar een zon van gemaakt maar dat betekende hoe jij je leven uh je in relatie staat tot anderen,400711,limburg,0 days 00:00:06,6.0,fv400711(033),0.14285714285714285,0.32142857142857145,0.2857142857142857,0.35714285714285715,0.35714285714285715
2105,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400429(099).wav,399788,mmm ja ik ga toch altijd eerst naar de mis ik awel maar wij hebben ook al thuis gezegd dat wij m m naar de mis gaan,400429,oost_vlaams,0 days 00:00:06,6.0,fv400429(099),0.14814814814814814,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963
2106,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400186(072).wav,339180,uhu 't is ook wel iets duurder dan ne woordenboek h hoeveel was het,400186,oost_vlaams,0 days 00:00:06,6.0,fv400186(072),0.35714285714285715,0.5714285714285714,0.5,0.5,0.9285714285714286
2107,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400544(105).wav,354604,en hij doet nu bio-ingenieur en hij heeft telkens onderscheiding en een grote onderscheiding,400544,west_vlaams,0 days 00:00:06,6.0,fv400544(105),0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5,0.42857142857142855
2108,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400460(134).wav,388780,en ze zijn buiten in de speeltuin gegaan maar dan achteraf hebben we dan vernomen diejen uitbater is dan weggegaan,400460,vlaams_brab,0 days 00:00:06,6.0,fv400460(134),0.15,0.45,0.6,0.5,0.6
2109,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400288(020).wav,278636,zijn d'r zoveel sociale instellingen in mechelen blijkbaar,400288,vlaams_brab,0 days 00:00:06,6.0,fv400288(020),0.125,0.5,0.375,0.875,0.25
2110,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400181(065).wav,283692,anders pak 'k ik dieje maandag en diejen dinsdag h of wat,400181,vlaams_brab,0 days 00:00:06,6.0,fv400181(065),0.4166666666666667,1.0,0.8333333333333334,0.9166666666666666,1.0
2111,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400458(090).wav,449836,want die mensen die z die hebben eigenlijk ne vorm van liefde dat ze willen uiten,400458,vlaams_brab,0 days 00:00:06,6.0,fv400458(090),0.125,0.3125,0.3125,0.3125,0.1875
2112,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400251(015).wav,256748,dus punt gedaan h wat op zichzelf eigenlijk ook inte,400251,oost_vlaams,0 days 00:00:06,6.0,fv400251(015),0.3,0.4,0.2,0.9,0.8
2113,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400770(054).wav,533996,maar 't zijn wel geen hoogstaande conversaties dat we hier houden eigenlijk ja ik denk niet dat die daar veel hoogstaande conversaties op 't bandje krijgen,400770,limburg,0 days 00:00:06,6.0,fv400770(054),1.0,0.5384615384615384,0.5384615384615384,0.6153846153846154,0.5384615384615384
2114,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400094(405).wav,289580,en dan 's avonds ga ik hen terughalen in neerpelt en dan moet ik hier de vierde terug naar neerpelt,400094,limburg,0 days 00:00:06,6.0,fv400094(405),0.3,0.35,0.2,0.55,0.6
2115,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400515(008).wav,485100,wat moesten ze doen ze moesten testjes afleggen zo uh negen opgelegde oefeningetjes,400515,west_vlaams,0 days 00:00:06,6.0,fv400515(008),0.23076923076923078,0.8461538461538461,0.6923076923076923,0.8461538461538461,0.8461538461538461
2116,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400491(002).wav,321516,ja ja ja met veel schoon foto's en ja,400491,vlaams_brab,0 days 00:00:06,6.0,fv400491(002),0.4444444444444444,1.0,0.7777777777777778,0.8888888888888888,1.0
2117,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400253(002).wav,1505328,uh ter verduidelijking van de mensen die dat nu moeten opnemen of beluisteren of bespreken of nalezen de kreet asshole uh is geen misplaatste grap van onzentwege hier maar tijde neen voor het toneel werd ons uh al duidelijk gemaakt hoe we moesten reageren op bepaalde vragen h,400253,oost_vlaams,0 days 00:00:06,6.0,fv400253(002),0.25,0.2708333333333333,0.3958333333333333,0.3958333333333333,0.22916666666666666
2118,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400085(014).wav,272236,heeft hij de koptelefoon op 'k denk het,400085,limburg,0 days 00:00:06,6.0,fv400085(014),0.125,1.0,0.5,0.875,0.875
2119,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400817(090).wav,268524,ja ja ja ja ja ja ja,400817,limburg,0 days 00:00:06,6.0,fv400817(090),1.0,1.0,1.7142857142857142,1.4285714285714286,1.7142857142857142
2120,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400251(088).wav,358828,allee ge gaat naar 't toneel met met met met n klasgroep en ge kunt al niet meer binnen,400251,oost_vlaams,0 days 00:00:06,6.0,fv400251(088),0.3684210526315789,0.5263157894736842,0.5263157894736842,0.5789473684210527,0.6842105263157895
2121,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400787(002).wav,272620,eigenlijk was dat niet vanzelfsprekend in die tijd,400787,oost_vlaams,0 days 00:00:06,6.0,fv400787(002),0.0,0.25,0.0,0.25,0.375
2122,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400184(118).wav,414124,dat we wat moet er natuurlijk wel op tijd bij zijn voor te zien dat ge genoeg plaats hebt h,400184,vlaams_brab,0 days 00:00:06,6.0,fv400184(118),0.65,0.5,0.7,0.5,0.7
2123,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400330(122).wav,298476,uh en daar staan dan plotseling huizen ja da 's dan per boot en dergelijke,400330,west_vlaams,0 days 00:00:06,6.0,fv400330(122),0.2,0.4666666666666667,0.5333333333333333,0.7333333333333333,0.4
2124,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400312(133).wav,382060,'k ben na na de cursus snit en naad nog uh naar de delhaize geweest h,400312,vlaams_brab,0 days 00:00:06,6.0,fv400312(133),0.5625,0.6875,0.5625,0.5625,0.875
2125,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400501(158).wav,397356,welke twee teams spelen tegen mekaar tijdens afleveringen van het swingpaleis,400501,limburg,0 days 00:00:06,6.0,fv400501(158),0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.09090909090909091
2126,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400181(064).wav,292780,de woensdag gaan 'k ik werken en den donderdag gaan 'k ik naar een bijscholing ah,400181,vlaams_brab,0 days 00:00:06,6.0,fv400181(064),0.375,0.6875,0.625,0.5,0.5625
2127,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400073(172).wav,379628,uhm en ik was met die heel druk bezig in de weer met die uh met die dansstage,400073,vlaams_brab,0 days 00:00:06,6.0,fv400073(172),0.1111111111111111,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.2777777777777778
2128,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400287(039).wav,467180,dan zouden ze toch een aantal basistechnieken leren die daarom nog niet zozeer wiskundig zijn maar die,400287,vlaams_brab,0 days 00:00:06,6.0,fv400287(039),0.0,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.0
2129,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400066(165).wav,379948,op een uur of wat dus hoelang rijden we d'r eigenlijk over,400066,limburg,0 days 00:00:06,6.0,fv400066(165),0.4166666666666667,0.6666666666666666,0.5,0.6666666666666666,0.5
2130,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400384(130).wav,333740,ja nu ken ik wel een een nen helen hoop leerkrachten maar,400384,vlaams_brab,0 days 00:00:06,6.0,fv400384(130),0.25,0.5,0.5833333333333334,0.5,0.5833333333333334
2131,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400370(115).wav,294252,hoe ziek of hoe pijn dat hij ook ging hebben dan ging 't toch echt gedaan zijn h,400370,west_vlaams,0 days 00:00:06,6.0,fv400370(115),0.16666666666666666,0.6111111111111112,0.6111111111111112,0.6666666666666666,0.7222222222222222
2132,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400482(166).wav,659820,uh bijvoorbeeld als iemand gezond is volgens de japanse spreuken een gezond persoon heeft een koel hoofd en warme voeten,400482,west_vlaams,0 days 00:00:06,6.0,fv400482(166),0.1,0.35,0.35,0.4,0.3
2133,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400471(090).wav,312684,dat is in de breedte is dat iets van een een veertig vijftig meter,400471,limburg,0 days 00:00:06,6.0,fv400471(090),0.14285714285714285,0.35714285714285715,0.21428571428571427,0.5714285714285714,0.42857142857142855
2134,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400429(032).wav,331948,mmm ah nee ik de woensdag dan die brieven gaan posten,400429,oost_vlaams,0 days 00:00:06,6.0,fv400429(032),0.36363636363636365,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.2727272727272727
2135,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400282(038).wav,578540,nee maar 't staat mij zoiets voor dat hij terwijl dat zij zitten te wachten in de zaal als 't de receptie is dan h dat ze dan gefilmd hebben,400282,vlaams_brab,0 days 00:00:06,6.0,fv400282(038),0.26666666666666666,0.26666666666666666,0.4,0.26666666666666666,0.36666666666666664
2136,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400787(099).wav,385644,ginder werden daar een paar dames aangezet want op ieder stukske dat ge binnenstuurde stond uw nummer,400787,oost_vlaams,0 days 00:00:06,6.0,fv400787(099),0.11764705882352941,0.35294117647058826,0.4117647058823529,0.29411764705882354,0.11764705882352941
2137,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400379(065).wav,331116,ja ja 'k heb drie mails kunnen sturen drie keer dezelfde,400379,vlaams_brab,0 days 00:00:06,6.0,fv400379(065),0.09090909090909091,0.5454545454545454,0.2727272727272727,0.5454545454545454,0.5454545454545454
2138,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400336(015).wav,373612,uhm een stuk of acht negen zeker of zo en dan naar germinal beerschot is getransfereerd is geweest,400336,west_vlaams,0 days 00:00:06,6.0,fv400336(015),0.3333333333333333,0.5,0.4444444444444444,0.7777777777777778,0.3333333333333333
2139,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400530(089).wav,325484,en uh ja begin nu een appartement te huren of een huis te huren om a als ze er niet is,400530,oost_vlaams,0 days 00:00:06,6.0,fv400530(089),0.14285714285714285,0.42857142857142855,0.2857142857142857,0.38095238095238093,0.38095238095238093
2140,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400254(139).wav,318124,en ik heb uh klemmen van vroeger die 'k al altijd gebruikt heb,400254,oost_vlaams,0 days 00:00:06,6.0,fv400254(139),0.15384615384615385,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.38461538461538464
2141,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400446(052).wav,270764,en dan heeft hij uh heeft hij de boel kunnen kunnen redden,400446,west_vlaams,0 days 00:00:06,6.0,fv400446(052),0.08333333333333333,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5
2142,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400402(019).wav,378156,ik heb 'ns een een proef gezien met hem en 't was op de nederlandse televisie dus een heel bord zoals bij ons op school,400402,west_vlaams,0 days 00:00:06,6.0,fv400402(019),0.16,0.36,0.36,0.48,0.44
2143,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400219(062).wav,256556,is een mooie wijk is niet groot h,400219,vlaams_brab,0 days 00:00:06,6.0,fv400219(062),1.0,0.5,0.5,0.625,0.875
2144,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400778(052).wav,270124,en ja heeft zich ook niet echt geamuseerd denk ik,400778,west_vlaams,0 days 00:00:06,6.0,fv400778(052),0.1,0.6,0.3,0.6,0.7
2145,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400301(002).wav,371180,hoe of wat hebben wij eigenlijk niet gezien of we hebben ook eigenlijk niks gehoord 's nachts,400301,limburg,0 days 00:00:06,6.0,fv400301(002),0.17647058823529413,0.47058823529411764,0.17647058823529413,0.5294117647058824,0.5882352941176471
2146,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400636(004).wav,684460,en uhm een uh city trip in itali in firenze die heeft er mij nog eens o op gewezen wat voor een verschil er in die munten bestaat,400636,limburg,0 days 00:00:06,6.0,fv400636(004),0.14285714285714285,0.32142857142857145,0.35714285714285715,0.39285714285714285,0.25
2147,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400214(021).wav,258156,behalve de koopmansgeest die hebt de niet in de kempen,400214,vlaams_brab,0 days 00:00:06,6.0,fv400214(021),0.5,0.7,0.9,0.8,0.4
