wav_filename,wav_filesize,transcript 
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400498(050).wav,309804,mmm da 's dat dat zou wel moeilijk zijn h ja voor jou h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400077(037).wav,301228,maar die klassens b bevinden zich naast mekaar en en en dus eigenlijk uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400091(384).wav,353324,goh was ik zo blij h dat 'k 'ns vrijdag zijn we de hele dag weg geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400518(010).wav,630956,auditie en de zaterdagavond is 't gewoon een optreden van diene vent en dan de zondagnamiddag een soort van workshop
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400755(023).wav,266668,en we komen toe en we doen onze schorten aan en dat was klassieke muziek
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400189(081).wav,307500,ja allee dan gaat de wel veel verschillende diensten van 't uz doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400302(037).wav,399724,h in zo klein dorpje hier h op hoeveel plaatsen is niet ingebroken vorige winter h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400741(108).wav,303084,uh en wat dat ze dan ook excellent hebben dat zijn dat is lamsvlees h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400607(031).wav,483692,en hij moet ervoor zorgen dat zijn uh pistool zijn vallende lichaam volgt terwijl het magazijn leeggeschoten wordt h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400501(062).wav,509612,ja en die ja op die die serie op engeland is dat goodbye of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400784(003).wav,418924,daar m'n humaniora beindigd dan priesterstudies begonnen filosofie en en theologie
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400729(022).wav,417708,en uhm in twee van die drie waren de entertainers 'tzelfde waren dezelfde mensen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400520(111).wav,279980,zeg neemt de gij altijd een valies mee nee die staat hier eigenlijk van in 't begin
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400752(016).wav,662636,uh we waren om kwart na twee in onze slaapplaats uh gearriveerd 's nachts welis weliswaar te verstaan en me mochten uitslapen tot zeven uur stel je voor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400325(112).wav,305004,als ik iets wil zien of als ik iets nodig heb voor school dan neem ik dat wel op
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400729(005).wav,395436,en dan dat verhaal van uhm a
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400310(024).wav,488940,dus de de grote plooien lopen door maar daar tussenin zijn dus kleine kapjes van de beitel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400440(081).wav,313900,maaike uh die godsdienst geeft nu bij ons
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400564(023).wav,341420,voor een stuk voor een stuk dat was niet slecht
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400299(073).wav,405932,hoe d de natuur daar niet aan denkt h dat ge genoeg tanden hebt want ze zetten ze zo dicht op elkaar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400717(023).wav,650796,oh oh en toen ging ik met haar naar wendy ik zeg kijk zo daar vanachter in ha zei ze ik kreeg maar een een boodschap dat het papier op was
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400275(078).wav,364588,'k weet het eigenlijk niet is dat nu geen logische redenering 't zou kunnen maar in ieder geval moogt de die sla niet eten als zwangere vrouw
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400512(002).wav,264364,dat gaat daar ook op staan nee da 's te ver
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400453(087).wav,279532,dat je hier als ge hier binnenkomt dat je zegt van ja de kulak is mee met z'n tijd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400425(147).wav,465836,want hij voelde zich nu gesterkt door stephanie en stephanie of uh hij heeft eigenlijk met haar voeten laten spelen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400095(115).wav,508972,dat moet daar ergens in houthalen zijn en toen heeft peter dirk hem beloofd ja als ge groot genoeg zijt dan doen we dat voor de nieuwjaaruitstap
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400376(027).wav,404716,mayonaise speciaal ne pot op uw formaat
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400714(120).wav,393068,als ik op m'n hurken zit ik kan bijna niet recht en toen ik dat nam vond ik het beter
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400326(016).wav,301168,je moet blijkbaar blijkbaar moet je nu plotseling betalen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400249(100).wav,395308,'t is kwestie van hm 't zal afhangen van de goodwill van uh ons mandatarissen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400215(132).wav,477100,enfin 't is iedereen oplichten h uhu welke belg koopt er niet ene keer iets in 't zwart
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400464(010).wav,316716,enorm uhm fijn van decor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400787(049).wav,359084,en de invloed die een onderwijzer op u kan hebben als ge zo groot zijt is toch groot
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400184(004).wav,256236,had 'm een heel goei rapport en d'r staat ene acht en half tussen dan is 't allemaal slecht
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400507(025).wav,450600,ja nee pff springt dan bij die gast binnen en zegt van da 's dat ie dat pronto moet regelen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400098(287).wav,333804,mja langs den andere kant 'k vind niet dat ge naar jo moet zien om nee nee nee nee nee nee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400064(014).wav,480236,en ze weten ook niet wie dat dat is en waarom willen ze dat zo absoluut weten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400092(133).wav,257324,eens kijken uhm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400095(008).wav,681260,hm klerickx claessen schrijf ik op want als we met de familie klerickx op weekend zijn dan en er staat klerickx op ja dan heeft dat niet veel zin
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400372(044).wav,366444,beeldhouwer pu-puhm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400348(014).wav,640812,ma ja ik dacht de laatste tijd van ja dat herman brusselmans dat dat ne macho is misschien een vooroordeel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400361(030).wav,263404,ja ze is gestopt met roken tante an van van wielsbeke h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400488(115).wav,425068,al twee maand en twee weken bijna
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400501(127).wav,403308,twee hoofdcategorien twee hoofden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400780(059).wav,273068,'t hangt ervan af hoe de resultaten zijn volgens mij uhu
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400702(007).wav,456812,tweentwintig duitsers en zes belgen en wij hadden dus ne gids ne priv-gids voor ons alleen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400691(048).wav,344172,nu ben ik vanavond minuutsuiker gaan halen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400724(001).wav,327020,mijnen eerste zin is jij neukt een andere gast maar je denkt aan mij
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400307(122).wav,509868,dus banken ja h daar zijn we 't over eens de grote gangsters op wereldvlak
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400388(023).wav,413484,totdat baantjer begint goed
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400618(001).wav,556012,ja maar da 's eigenlijk gekoppeld aan mijn verleden als uhm amateur-uhm-radiomaker
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400783(103).wav,487596,ja voor je de wachtzaal binnengaat aan je rechterkant heb je veel witte brievenbussen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400183(036).wav,270060,dan gaan ik 'ns kijken welken oproep dat 'k nog heb gemist h ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400219(151).wav,800492,tja maar de laatsten tijd de laatsten tijd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400395(107).wav,510892,uh driekoningen triptiek van felix timmermans en uh we hebben dus gekozen voor een mengvorm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400290(036).wav,377452,met ne laptop op de klassenraad is er ne laptop op school
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400604(006).wav,586668,uh 'k zal je de tekst ook uh bezorgen want eigenlijk uhm ja ik heb aso en tso de hogere jaren niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400095(052).wav,478380,en die zitten ook echt in buurthuizen en in uh ja zo voor de rest uh heb ik mij daar nog niet echt in verdiept
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400372(006).wav,360236,rap is snel europeaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400462(003).wav,339308,en dan ben ik dus ook uh geweest en dan heeft diejen man uh gezegd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400458(017).wav,505452,pedofielen grote egosten jullie noemden jezelf graag kinderens beste kameraad
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400612(006).wav,621484,een potje dat zeer snel overkookt blijkt ik heb even het vuur d'ronderuit gehaald en uh hem een paar opdrachtjes gegeven h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400189(001).wav,327468,'k heb wel tamelijk goed geslapen ja 'k ben een een aantal keer wakker geworden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400297(037).wav,396460,zodat uh ja men wilde dat terug aansluiten bij tongeren-kermis bij de traditie van vroeger h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400463(022).wav,441964,kan ik in komen en dan mocht 'k ik bellen naar ne monsieur martos in brussel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400290(009).wav,677868,nee nee gingt de gulle niet vlak voor of vlak na de paasvakantie naar parijs
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400486(110).wav,361516,leuven ja 'k weet het niet wat wat daar allemaal stroomt nee bij ons is 't vooral den herk h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400254(138).wav,360172,uh twee drie jaar 't kan vier jaar geleden zijn ook zat ik hier in mijn gras met mollen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400190(040).wav,347884,dat hebben we dan wel beter kunnen volgen op televisie we hebben de finale op op televisie gevolgd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400403(150).wav,279148,maar 'k denk dat de kust inderdaad ook tijdens de winter al heel druk d'r is geen seizoen meer h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400076(159).wav,414060,daar zou ik dan problemen mee hebben met de scouts is volgens mij heel militaristisch
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400725(083).wav,293932,op nen dag en dan twee uur geslapen de nacht d'rvoren want 't was premire en dan 's avonds weer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400384(036).wav,366892,ja vrijdag ben 'k ik niet thuis h nee nee want dan ga 'k met de papa meedoen met ne quiz van zijn werk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400316(088).wav,457836,dus die zullen op pad gestuurd worden pa staat wel ergens een beetje verder met den auto i in n van de volgende straten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400773(043).wav,377196,ja moest wel h ja ja ja want dat was niet geen uh grote lijst toen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400747(089).wav,364524,en uh dat meisje zei ja uhm uhm 't ging dan over die tantra over dat lied dat ze altijd zongen van hare krishna
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400302(068).wav,264812,maar uhm 't is wel natuurlijk een verwittiging voor hen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400456(083).wav,720556,ook het uh kerkhof waar dat hem begraven ligt samen met zijn broer onder een heel eenvoudig steentje en bedekt met allemaal klimop
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400463(037).wav,297388,uh kunt de zeggen d'r staan hier v veel huizen die eigenlijk gelijken op uh wenen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400518(012).wav,307820,ja gewoon dat 'k graag dans h en en dat lijkt me wel tof zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400313(108).wav,897516,en die deed daar uh dat eigenlijk beetje particulier want ik herinner mij toen wij het huis leegmaakten thuis toen m'n ouders gestorven zijn toen kregen we telefoon van dieje bepaalde persoon van welle en die vroeg of hij het huis mocht komen leegmaken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400484(079).wav,366316,ah ja ook veel steenslag daarop en zo dat was bij die corado van van de jan ook
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400524(056).wav,276652,omdat 'k ik overal die die autostrade moet overkruisen h en overal was dat stilstaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400063(295).wav,341804,was er al veel volk of wat voor de gentse feesten ja dat begon zaterdag blijkbaar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400255(095).wav,331692,en katlijn zegt ja die staat hier er al heel de namiddag en 't zit er enen in
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400422(105).wav,409836,ja ja ja maar wij hadden wij gewoon een een gewoon een truike aan en en vicky had basketschoenen aan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400073(180).wav,306284,inderdaad er zweefden reeds wat fruitvliegjes rond die fruitpers
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400074(071).wav,443884,uhu ja 'k denk niet dat je dan op die manier veel zou bereiken uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400623(013).wav,257964,maar maar ja 't is net hetzelfde bij mij ook
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400784(015).wav,518636,na die tijd uh dan was m'n vijfenzestigste jaar aangebroken en moest ik op pensioen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400367(039).wav,766508,van als jullie als broer en zussen gaan blijven samenkomen met zo'n feestdagen als als lijk valrie en ik en olivier nu en delphine en pascalle als iedereen zo al begint getrouwd zijn en zo met zijn eigen kinderen dan begint
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400755(087).wav,310380,ja kilo's suiker hadden zij mee ze hebben dat gekregen van waar dat ze sliepen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400513(026).wav,321708,ja maar ja dat was toch creatief niet ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400636(057).wav,331820,maar ze moeten alles teruggeven in euro dus die hun kassa's die gaan dubbel moeten zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400512(134).wav,425644,ja en ken je die figuur die op mijn computerscherm zit
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400219(098).wav,327468,d'r is d'r naar 't schijnt uh d'r is zo nen nen website met easter eggs
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400756(068).wav,297772,maar uh we gaan eerst ook dan naar 't concertgebouw en 'k vind 't mooier zelfs dan 't belfort
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400193(070).wav,259948,ja ja we hebben dat gemerkt h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400467(078).wav,438444,gelijk dus h nu momenteel a uh dus onze jan hoet daar in erfurt z'n tentoonstelling heeft moeten uitstellen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400788(067).wav,390956,en dat was als ik hem zei ik ga niet naar 't examen want die dacht gij gaat mij opvolgen hier
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400786(097).wav,541164,'t waren toen nogal wat perikelen met ruimtelijke ordening en zo want toen was hier het reglement dat je dat maar tien procent in volume mocht uitbreiden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400076(079).wav,290988,gewoon allemaal uh ja allemaal weg h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400215(020).wav,341740,maar hebt gij hebt gij nog een toevallig een extra korte broek
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400290(059).wav,717548,maar ze hebben al weinig leerlingen in vergelijking met vroeger en dan gaan ze d'r nog minder moeten hebben h want die moeten ze dan sturen naar richtingen dat ze niet aanbieden h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400193(079).wav,327148,waarschijnlijk uh is 't daarom niet gedetecteerd geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400311(089).wav,338796,van beenhouwers misschien tot weet ik veel steenbakkers
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400219(001).wav,462572,die geeft les op de fiscale hogeschool van gent of zo en d'r is werkt iemand bij ons die daar nog les van gehad heeft
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400333(023).wav,266924,je hebt een parcours uhm over wereldoorlog twee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400757(095).wav,279020,ik kon niet meer ik heb dat nog gedaan op de bus van polen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400217(002).wav,331820,tien zo'n flessen sinaasappelsap is zevenhonderd negentig frank
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400605(025).wav,592492,en als je 't dan op voorhand meldt aan het cultureel centrum van kijk wij gaan waarschijnlijk met maximum zoveel zijn kan het dan dan moeten ze 't maar 'ns bekijken h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400460(014).wav,277932,dan krijgen ze dat niet op en dan staat dat daar dat kan in m'n ogen niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400285(068).wav,396076,is dat nu den donder dat ik hoor den donder
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400782(001).wav,766124,van elf tot half n heb ik les en om half twee komen we samen op 't kot van marie om de rest uh van de dingen voor te bereiden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400297(164).wav,721644,is gewoon uit besparingen denk ik h en ook het feit als ge zo ziet 't loon is hetzelfde voor kleuter-uh-leiders onderwijzers en regenten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400484(027).wav,305004,da 's een heel vrolijk meiske maar ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400187(023).wav,573356,ja 't zijn goeie boeken en ook eigenlijk heel de collectie van kiekeboe en van wiske en
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400077(056).wav,498476,uhm franstalige collega van mij en uhm meestal lukt dat wel goed hoor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400188(054).wav,262572,uhu ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400792(047).wav,333036,mja daar zie je ze al die met een algemeen beeld dat dichterbij was
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400301(057).wav,373612,ja h want dat zie je meer dat mensen 's morgens vroeg en 's avonds laat aan het stappen zijn wandelen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400780(044).wav,564140,en waarom niet ja omdat 't vrijdagavond is en dan moet ik nog heel de zaterdagvoormiddag op de trein om naar huis te komen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400762(081).wav,776172,ja uhm ja allereerste cd-writer kostte twaalf- dertienduizend frank terwijl de goeikoopste minidiscspeler ook zoveel kostte
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400618(004).wav,270636,maar in aalter had je twee lokale radiostations radio electron en radio meteor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400282(045).wav,398060,maar 'k herinner mij 's avonds ook niet dat hij gefilmd heeft
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400608(054).wav,936620,of wanneer ik voor uh uh een een publiek moet spreken of zo h zoals eerder dit jaar toen uh een boek werd voorgesteld het jaarboek van onze kring dat uh m'n vader dan toevallig nog geschreven had toen ie leefde
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400301(012).wav,285420,uh 'k denk rond een uur of vier of zo of wanneer komt ze van haar werk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400777(004).wav,264108,naar tsjechi hij zat vlakbij praag ergens
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400096(288).wav,340396,of we kopen een dingske uhm blauwe stof
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400761(010).wav,474796,uh d'r was iemand van n of ander ja goed goed doel uhm oxfam bijvoorbeeld uh die bijvoorbeeld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400515(007).wav,538412,wij moesten jureren voor de kindjes uhm ja 't was veel volk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400792(006).wav,930156,ja misschien afzonderlijk doorgegeven want ik weet dat die eerste foto's landschapsfoto's waren
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400092(076).wav,398444,dus uhm skibroeken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400254(038).wav,299820,die mensen voelen zich daar goed in en hebben meer naambekendheid dan dat ze in 't ntg speelden h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400447(021).wav,268204,als je er drie of vier gedaan hebt denk ik dan uh begin je toch veel volk te kennen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400304(108).wav,282156,ja h hoeveel kosten ze eigenlijk per kilo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400471(038).wav,388908,en nu wil men een bepaald gebied laten uitgroeien tot rietveld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400796(046).wav,351084,en we zijn nu toch van 't voorjaar niet meer weg uh misschien kunnen we wat meer erwtjes zetten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400336(049).wav,346540,uhm waarin ze nog break-kansen heeft gehad op de opslag van capriati
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400796(054).wav,339116,uhu ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400190(050).wav,474732,mmm daar was dezelfde vier nog steeds op kop maar ze hadden maar ongeveer een een anderhalve minuut voorsprong
