wav_filename,wav_filesize,transcript 
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006871(008).wav,306508,ja en ik merk gewoon dat ik altijd uh uh dat altijd 't te ja als ik iets doe dan uh heb ik altijd tegenin
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006748(069).wav,132364,heb je 't nog druk ik heb ggg ja druk was is druk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700066(101).wav,131020,awel maar 'k ben benieuwd 'k ga ze dan ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008202(073).wav,78236,ja want ze zeiden je had uh iemand van de tuinen hadden ze verteld dat dat lag aan uhm dat de grond te vet was
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008306(029).wav,72796,en op school kan het niet dus zou ik het sowieso extern moeten doen dus 'k wil eigenlijk uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008176(063).wav,103612,en in de is g is dus alles duidelijk ook wat ie moet doen en zo ja 't vo ja wat ik de indruk krijg wel ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006742(042).wav,140716,en uh toen waren we daar dus even om om ja de zaal zeg maar te bespreken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006738(052).wav,200300,ligt er een beetje aan hoe groot ze zijn ggg ik denk dat je dat 'tzelfde moet gaan doen als dat je als dat ze zeg maar uh rietdekken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901054(050).wav,212844,uh en dan op 't einde van de zwangerschap is die frequentie eigenlijk hoger omdat ze dan ja meer moeten opvolgen uh en dus ik denk vanaf nu is 't om de twee weken en dan op 't einde is 't echt uh elke week
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700002(051).wav,133164,en da 's al n en twee had 'm dus kloefen van schoenen aan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008078(060).wav,76140,maar ggg vooral als de eerste verkiezingen sinds m'n achttiende waar ik uh dus geen stem uitbreng nota bene
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701206(002).wav,98092,ggg ja en zie je al beetje klaar uh ja wel ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006833(073).wav,154828,ja ja ja ha en hoe was 't met uh robin en carolien uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006785(001).wav,243212,ja feyenoord had verloren niet zag ik ja met twee nul van psv niet nee ja dat klopt als f als uh feyenoord verliest wint psv
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008179(004).wav,74236,we hebben een hele goeie reis gehad uiteraard 't weer speelt mee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701126(027).wav,66764,in samenwerking met vele anderen in gent ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700052(050).wav,143596,uhm dus wat wat vrienden van wim schollaert
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008172(050).wav,77740,ja en die uh nou die kwam weer op hoge poten binnen van uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701092(117).wav,67100,'t zal wel 't zal wel lukken xxx hoorde gij mij vandaag of morgen nog eens h ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008340(045).wav,72508,hoe is 't mogelijk h nou hij noemt alle dingen op tot nummer vijf ik zeg ja dat is nou juist dat doet ie niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008295(068).wav,106588,ze hebben dus daar al nou uhm hoe heet 't uh ze krijgen 't koffertje van de ministerraad
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701053(068).wav,74764,mja h zo een restaurant met de familie h ja ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700178(037).wav,362796,mm-hu dus daarna hebben we nog veel tijd h mm-hu maar papa zit d'r eigenlijk ook wel eigenlijk op zo wat aan te dringen dat ik de eerste twee weken van juli ga werken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006952(094).wav,160876,nou nou goed kun je 't altijd proberen toch precies als 't nou wat is dan kan ik altijd nog zeggen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008300(049).wav,65116,hoe is 't eigenlijk met ja wat hoe zit 't met met thijs en olga wat was dat nou uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700157(009).wav,380588,ja en ikzelf ja ik heb dus ook ne lopende neus en goh vannacht veel keelpijn maar 't is 't is nu precies wat beter en het lijkt ook of mijn oren dicht zitten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700014(057).wav,135404,nu nog eens om half vier eer dat ge op de kamer zijt zijt een uur verder h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006940(025).wav,143564,ggg h maar komen jullie met de auto vrijdag nee we komen met de trein
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006795(083).wav,181868,mm-hu en daar is ook ons uh ja 'k kan 't bijna wel stamcaf noemen want daar beginnen we bijna altijd als we gaan stappen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700038(025).wav,180268,ze hebben zij daar die brief gestuurd naar de gemeenten h ja wanneer dat wij ja daar gaan bericht van krijgen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006935(019).wav,143660,en uh ja nou hebben we ons maar voor de les afgemeld voor volgend jaar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008144(048).wav,81708,en haar zusje had uh vuurrood haar dus uh dat had ze verzwegen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700192(009).wav,550732,dat is uh ik ben geen ingewijde in al die structurele dingen en i ik kan niks aan 't uitvinden dan nogal een emotioneel gegeven en sowieso ja da 's dan nul nul nul misschien voor hen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901204(008).wav,121532,uh ik had hierop staan uhm dus als eerste argument dus dat sommige mensen gaan uit prestige h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701201(040).wav,68140,ja en 't is ook zo uh fff moesten d'r al zijn om vijf uur dertig h zeg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008125(087).wav,144172,hoe 't op dinsdag zit dat weet ik niet nee ik ga straks 'ns op internet kijken da 's misschien wel 't veiligste ja want ze zijn er natuurlijk op ingesteld dat er op zondag een hoop studenten weg moeten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701013(060).wav,91212,uh de grootste allee de de drie mensen op de markt van cutters en plotters voor confectie
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008085(028).wav,75212,ze had nog wat ergens last van oh twee dikke benen ook zo erg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008122(028).wav,73980,ja en je kunt dan uh moet je in de rij en nog meer in de rij natuurlijk en dan kun je je jas afgeven
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008025(036).wav,69372,uh een stukje bot halen ze weg zodat ie bij de w holte komt waar de kies in uh in gaat
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008328(117).wav,77276,'k bedoel jij kan ook lessen nemen nu kan dat dan tegenwoordig ook in tennissen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006871(007).wav,134796,xxx verstand heel rustig is maar mijn lichaam niet ja van dat soort dingen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007030(060).wav,183276,ik denk 't wel ik weet niet wat elmo hier zou doen volgens mij zou die d'r bang voor zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701126(004).wav,143244,dan je informeert en sensibiliseert doelgroepen jouw profiel je behaalde een universitair diploma of een diploma buiten de universiteit van twee cycli
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701075(080).wav,64732,ah is er fuif van hanzie ja want die vertrekt naar afrika voor drie maand of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701151(053).wav,97484,ja ggg ja ggg is papa z'n auto kunnen gaan halen xxx
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006944(071).wav,139212,ja nou ik zei je moet een beetje rustig aan doen en niet jezelf voorbijlopen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008032(051).wav,81548,ja maar dan vind ik toch dat er nog maar weinig is als ik 't zo terugzie van een paar jaar geleden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008317(015).wav,72220,kan wel blijven slapen heeft toch een uh een goed bed waar ik in kan slapen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901106(109).wav,101532,echt wel ggg ja allee ja die gaat d'r wel ooit van den eerste keer door zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006839(034).wav,142124,en toen weer gelijmd maar hij ging wel heen en weer maar een beetje boem boem een beetje hele hoop geluid
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008201(065).wav,86060,ah joh we leven in een wereld die uh ja is niet goed
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006830(097).wav,169708,en ja m'n moeder is d'r dan ook maar die gaat met d'r eigen met de eigen auto ja is een nichtje van jouw moeders kant
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901016(027).wav,94412,uhm 'k heb niet veel goesting om daaraan te aan te te prutsen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701035(047).wav,86300,mama was in de voormiddag om tien uur of zoiets denk ik den auto naar de garage gaan brengen en ze moest dan te voet terugkomen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006842(052).wav,222796,dus dat levenservaring dat 't maak je pas met de jaren mee maar dat wat je meemaakt zoals met je ouders
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700191(017).wav,370956,ah ja zo had 'k ik dat gezien vroeger h ja en uh da 's ter sprake gekomen omdat je zegt ja awel dingen die niet leven ja dat dat brengt niet op da 's spijtig h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006778(015).wav,130284,ik snap waarom je d'r zelf aan begint nou wa wat geeft dat nou dan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901103(072).wav,162988,allee en zeker niet als ge lessen gepakt hebt nee jong als 'k ik al al dingen veertig op veertig heb voor mijne theorie
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006844(036).wav,135340,en uh nou had ie 't niet gezegd maar uh hij zei ik ben hartstikke slecht
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008070(086).wav,68908,ja da 's waar maar goed dat is dus weer allemaal een beetje leger
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700075(057).wav,331948,en hij moet nog een jaar doen h ja ja ja 't zesde h nog en volgend jaar gaan me wel maar hij weet dat allee nog niet omdat omdat nu niet voor de vakantie mee belasten ne keer met pms want hij heeft dus zijn begrijpend lezen is niet zo goed
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006919(020).wav,164940,die twee gasten zijn nog twee vrienden van mij ook oh maar ja ok
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008333(089).wav,79884,om die meteen te kunnen uh aanzetten ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901052(037).wav,217436,ja maar ge moet niet afkomen met uh afmetingen en met namen en zo dat uh begrijp ik toch niet en u sprak van veertig euro kan u dat even zeggen in belgisch geld want ik reken nog in belgisch geld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701086(114).wav,95724,en we hebben dat we hebben daar zo een gezelschapspelleke zitten spelen en ja zo hebben me elkaar leren kennen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700003(010).wav,165164,ja ah ja en dat klei dat kindje is er nog niet nee ah vandaar dat ge al dienen tijd hebt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008326(087).wav,105292,ja ik denk misschien dat je dat nog wel moet doen ja aha
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008266(038).wav,64684,oh maar dan kan ik 't wel voor mijn caviahok gebruiken hi hi nou
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008220(005).wav,76668,ja dat is onder andere vanmorgen opgestaan ja daar ben ik mee begonnen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008104(032).wav,110940,oh jee maar die moeder die zat nog in de buurt ja nou dan moet je d'r maar niet te veel aan zitten want dan gaat die moeder komt die moeder niet meer terug
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008292(065).wav,86300,en toen zouden ze dan vrijdag om n uur bellen of ie uh ja of ie 't zou hebben of niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006848(032).wav,151660,ja dat 't redelijk vloeibaar blijft mm-hu mmm en dan uh ggg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006821(071).wav,157772,alex vindt 't heel hypocriet ja dus uh die zijn ook niet in de kerk getrouwd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701202(075).wav,71676,maar ja en uh nochtans wij kenden elkaar ook niet h bram
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008060(110).wav,79772,ja maar dat gebeurt niet denk ik hoor nee d dat heeft ie volgens mij uh ontloopt ie ons
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701013(113).wav,72044,maar uh als je gewoon aan 't surfen zijt op 't net zou dat nooit mogen tilt slaan alhoewel nooit
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700045(042).wav,147564,waar dat dat dan gevraagd wordt als ze niet kunnen volgen van geef mij een beetje uitleg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008312(084).wav,81196,wat heeft ie gekost negen gulden wat
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006784(021).wav,170604,en nou snap ik ook wel waarom die jongens allemaal geen nieuwe wipcar kopen dat ze allemaal gewoon dat ding willen op laten kalefateren
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901104(065).wav,96572,ja en uh voor economie en dat is 't zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006843(057).wav,145932,ja en uh over dat uh cybille uh ook al zo uh lang dood is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701035(046).wav,67356,'k ben daarstraks gewoon gaan wandelen en toen ik hier kwam dreef ik al ja 'k geloof het graag
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008087(090).wav,163164,dus jullie verliezen leden ja heleboel nu en punt is d'r zijn een paar van die enthousiaste mensen en die gaan alleen maar roepen van ichtus is ingekakt terwijl d'r gisteren we hadden een picknick met vijftien mensen in 't vondelpark
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701174(064).wav,71020,ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008107(018).wav,75484,mm-hu en uhm ja uh sommige kinderen die houden dat gewoon niet vol
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006820(063).wav,284716,mm-hu enne dat is 't echt kathleen turner speelt d'rin 't is een he 't is op zich wel grappige film maar allemaal van die baby's uh die zogenaamd genietjes zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008265(067).wav,67468,ja maar dit uh di dit is natuurlijk niet erg bevorderlijk voor de voor de studierust
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008144(047).wav,101626,maar dat moest dan ook gebeuren via dat pleeggezin waar ze zat en uh ze wist dat die man van dat pleeggezin een hekel had aan mensen met rood haar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007006(013).wav,180332,'k zeg dames ik zeg ga effe op jullie eigen plek zitten en dit en dat nee en dat deden ze niet en belachelijk en nee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008076(040).wav,69068,wat is dat dat is een heuvel die hebben ze daar uh neergelegd een grondheuvel ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901171(018).wav,76812,ja ja ja ook maar gelijk hier nog andere van gent haven en zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006804(045).wav,199468,met jan ja nou gaan we met z'n tween oh en dan gaat ie uh dan gaan we ook uhm baanlopen zeg maar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901043(026).wav,67724,maar daar uh daar mogen enkel kinderen gaan zwemmen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900061(029).wav,165708,en nu kreeg ik gisteren nen brief zuh dat ze overleden is heeft die nu plots iets gekregen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006708(022).wav,130732,oh bah dus 't galmt heel erg en nou dan al die stemmetjes d'rbij dus
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008240(017).wav,82892,ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006761(066).wav,227756,ja ik neem even een slokje drinken want ik heb een droge mond ja oh 'k hoor 't hier 't is bessen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901165(008).wav,116332,ik heb vandaag ook niet meer veel uitgespookt nee beetje met de computer aan het prutsen geweest
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700009(007).wav,151404,en en en hilde ah ja en welk uur is 't nu negen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006906(003).wav,173260,dat betekent klootjesvolk ggg ik dacht begint al goed maar ik kon 't goed volgen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008073(072).wav,71164,nou ja en dan ook weer zo'n fraai verhaal over onze raymond
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901102(077).wav,66380,want die ha die meiskes hadden hem komen vragen voor bijles te geven aan hun h ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008134(033).wav,92508,om dat 'ns te gaan bekijken de koninklijke gaat niet door oh maar uhm misschien nog wel naar xxx of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701121(048).wav,72044,en daarna dan ook nog een beetje maar 't had allee we hadden non nog wat gewandeld zo langs de zee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701202(013).wav,72956,watte we hebben al bonen zitten toppen vanmorgen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006759(033).wav,139660,uh nou dus uh aan 't einde van de avond h uh frank en ik gingen toen gelijk weg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008245(067).wav,74588,ja ja 'k heb 't vandaag rondgebracht dus dan kunnen de mensen daar allemaal van smullen ggg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008140(092).wav,85180,en uh ja en ja hij noemde dus een dat bepaald uh iets met een d dates dates
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700185(015).wav,144236,'k had geen zin meer om naar huis te rijden 'k ben van den avond met marnix afgekomen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901172(028).wav,124878,omdat je zei dat je dat je ne keer ging kijken thuis ja awel uhm ik ga met leen een keer want inderdaad bijvoorbeeld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901186(001).wav,130076,omdat 'k eerst tuut hoorde en hoort gij ook een gezoem ja maar dat zou kunnen zijn dat er een gsm of zo in de buurt ligt maar 'k zien 'm niet liggen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006799(077).wav,178732,ok wat wou je zeggen nee ik moest even m'n asbak pakken anders viel d'r allemaal as op de as op de grond
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701281(078).wav,118604,uh ik heb daarmee gebeld den dag dat 'k uhm dat 'k dees opdracht aangenomen had en dan uh heb ik haar gebeld voor te ver
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700201(046).wav,199340,uh katrijn en eventueel x h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701045(001).wav,73804,redelijk druk toch nog hoe was 't met uw stagiaire ja 't was haren laatsten dag h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006760(059).wav,193964,ggg toch jawel want dan had je mij in grave gezien ja maar dan had ik je waarschijnlijk niet aangesproken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701136(013).wav,72204,mmm ja maar 'k ben een beetje ziek aan 't worden wat hebt de
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700061(051).wav,149484,ja en gij waa ging een beetje op in de achtergrond ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700008(044).wav,173804,mm-hu 'k bedoel ik snap niet dat gaia uh daar zo een spel van maakt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008256(088).wav,102428,uhm nou volgens mij hebben we morgen bijna geen les maar hebben we afgesproken om uh flink tegen 't project aan te gaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700012(017).wav,151084,ja ik heb 'm hier toch achter den tv ingestoken ja en die krak is eruit
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701324(103).wav,75260,ah ja uhm en ge hadt zo altijd uh drie verschillende keukens ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008195(047).wav,99724,want ik zou 't best wel leuk vinden om even langs jou te komen ja dat weet ik allemaal nog niet hoor hoe druk 'k 't heb deze week
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007022(068).wav,133740,ggg ja ben je daar een keer geweest zo uh de laatste tijd tijd ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900064(132).wav,135180,ik ga nu wel 'ns ne keer uh nu moet ik wel ne keer rommelen d'rin uh voor te zien
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008314(052).wav,78636,ja heb ik gewoon een half jaar lang elke dag gezongen ongeveer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700198(018).wav,351244,hu en dan hebben we daar ook nog 's avonds pistolets en zo ze had ook nog gezorgd voor avondeten omdat er zijn er verscheidene die naar huis dan moeten gaan met de kinderen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900254(020).wav,139724,zo ja we zullen u eens laten zien zuh wie dat hier de wijven zijn wij al direct h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701135(065).wav,122940,dus dat was dat van diene ruimtereiziger ah ja ja wel den eersten helft dat viel mee maar de tweeden helft dat was saai
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701303(041).wav,78300,uh voornamelijk in de letterkundes van de de de taal dat je studeert
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700179(093).wav,129804,jawel jawel want dan hebt ge een goede kijk op uzelf en da 's belangrijk om een relatie te kunnen beginnen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700189(001).wav,199948,nee geen zin om eens in maasmechelen te gaan rondlopen in die shopping en in maasmechelen village
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008210(068).wav,91580,ja en uh ggg toen uh xxx keek ie zo in z'n spiegel hij zegt oh
